program_key,university,code,title,level,faculty,handbook_year,cricos_code,credit_points,duration_full_time,campus,intakes,ielts_overall,ielts_min_band,toefl_ibt,pte_overall,min_wam_percent,min_grade_band,requires_cognate_degree,source_url,source_updated_at,fetched_at
monash:L3002,Monash University,L3002,Bachelor of Electrical and Computer Systems Engineering (Honours) Bachelor of Materials Engineering (Honours) Bachelor of Laws (Honours) Bachelor of Aerospace Engineering (Honours) Bachelor of Mechanical Engineering (Honours) Bachelor of Civil Engineering (Honours) Bachelor of Chemical Engineering (Honours),bachelor,Faculty of Law,2026,080590K,300,6 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3002,2025-09-29T02:14:33,2026-09-02T00:21:44Z
monash:L3003,Monash University,L3003,Bachelor of Arts Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,080589C,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3003,2025-09-29T02:13:49,2026-09-02T00:21:45Z
monash:L3004,Monash University,L3004,Bachelor of Laws (Honours) Bachelor of Biomedical Science,bachelor,Faculty of Law,2026,080584G,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3004,2025-09-29T02:12:25,2026-09-02T00:21:47Z
monash:L3005,Monash University,L3005,Bachelor of Commerce Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,080591J,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3005,2026-03-16T01:06:07,2026-09-02T00:21:48Z
monash:L3006,Monash University,L3006,Bachelor of Music Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,080586F,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3006,2025-09-29T02:10:42,2026-09-02T00:21:49Z
monash:L3007,Monash University,L3007,Bachelor of Science Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,080588D,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3007,2025-09-29T02:08:51,2026-09-02T00:21:50Z
monash:L3009,Monash University,L3009,Bachelor of Global Studies Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,088524M,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3009,2025-12-16T04:18:40,2026-09-02T00:21:51Z
monash:L3010,Monash University,L3010,Bachelor of Laws (Honours) Bachelor of Information Technology,bachelor,Faculty of Law,2026,097661E,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3010,2025-10-31T06:36:31,2026-09-02T00:21:53Z
monash:L3011,Monash University,L3011,Bachelor of Computer Science Bachelor of Computer Science in Artificial Intelligence Bachelor of Computer Science in Cybersecurity Bachelor of Computer Science in Data Science Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,097662D,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3011,2025-10-31T06:42:25,2026-09-02T00:21:54Z
monash:L3012,Monash University,L3012,Bachelor of Criminology Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,097663C,252,5 Years,Clayton,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3012,2025-10-31T06:44:21,2026-09-02T00:21:55Z
monash:L3013,Monash University,L3013,"Bachelor of Laws (Honours) Bachelor of Politics, Philosophy and Economics",bachelor,Faculty of Law,2026,102562F,252,5 Years,,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3013,2025-11-13T21:49:31,2026-09-02T00:21:56Z
monash:L3014,Monash University,L3014,Bachelor of Laws (Honours) Bachelor of Psychology,bachelor,Faculty of Law,2026,115387J,252,5 Years,,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3014,2025-09-29T02:04:33,2026-09-02T00:21:57Z
monash:L3015,Monash University,L3015,Bachelor of International Relations Bachelor of Laws (Honours),bachelor,Faculty of Law,2026,115587A,252,5 Years,,,7.0,6.5,94,65,,,,https://handbook.monash.edu/2026/courses/L3015,2025-09-29T02:03:42,2026-09-02T00:22:00Z
monash:L4004,Monash University,L4004,Graduate Certificate of Legal Studies,graduate_certificate,Faculty of Law,2026,102304B,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4004,2025-09-05T01:31:22,2026-09-02T00:22:02Z
monash:L4005,Monash University,L4005,Graduate Certificate of Laws,graduate_certificate,Faculty of Law,2026,102305A,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4005,2025-09-17T00:06:30,2026-09-02T00:22:04Z
monash:L4007,Monash University,L4007,Graduate Certificate of Human Rights,graduate_certificate,Faculty of Law,2026,114731F,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4007,2025-04-30T07:22:45,2026-09-02T00:22:06Z
monash:L4008,Monash University,L4008,Graduate Certificate of Corporate and Financial Regulation,graduate_certificate,Faculty of Law,2026,114732E,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4008,2025-09-04T02:15:01,2026-09-02T00:22:07Z
monash:L4009,Monash University,L4009,Graduate Certificate of Technology and Regulation,graduate_certificate,Faculty of Law,2026,114733D,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4009,2025-09-18T03:39:37,2026-09-02T00:22:07Z
monash:L4010,Monash University,L4010,Graduate Certificate of Employment Regulation,graduate_certificate,Faculty of Law,2026,114734C,24,0.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L4010,2025-09-04T02:13:10,2026-09-02T00:22:08Z
monash:L5001,Monash University,L5001,Graduate Diploma of Laws,graduate_diploma,Faculty of Law,2026,104770D,48,1 Years,"Monash University Law Chambers, Melbourne",,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L5001,2025-09-17T00:08:06,2026-09-02T00:22:10Z
monash:L5002,Monash University,L5002,Graduate Diploma of Australian Law,graduate_diploma,Faculty of Law,2026,097660F,48,1 Years,"Monash University Law Chambers, Melbourne",,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L5002,2025-09-17T00:05:56,2026-09-02T00:22:12Z
monash:L5004,Monash University,L5004,Graduate Diploma of Legal Studies,graduate_diploma,Faculty of Law,2026,104769H,48,1 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/L5004,2025-09-05T01:33:06,2026-09-02T00:22:14Z
monash:L6004,Monash University,L6004,Master of Laws in Labour and Employment Law Master of Laws in Health Law and Community Master of Laws in Technology and Innovation Master of Laws in Criminal Law and Forensics Master of Laws in Public Sector Governance and Regulation Master of Laws in Global Society and Human Rights Master of Laws in Dispute Resolution Master of Laws in Commercial and Corporate Law Master of Laws in Transnational Economic Regulation Master of Laws,master,Faculty of Law,2026,0100563,96,2 Years,"Monash University Law Chambers, Melbourne",,6.5,6.0,79,58,60.0,,,https://handbook.monash.edu/2026/courses/L6004,2025-09-25T02:04:22,2026-09-02T00:22:14Z
monash:L6005,Monash University,L6005,Juris Doctor,research,Faculty of Law,2026,094912D,144,3 Years,"Monash University Law Chambers, Melbourne",,7.0,6.5,94,65,60.0,,,https://handbook.monash.edu/2026/courses/L6005,2025-09-05T01:47:25,2026-09-02T00:22:16Z
monash:L6013,Monash University,L6013,Master of Legal Studies in Health Law and Community Master of Legal Studies in Dispute Resolution Master of Legal Studies in Criminal Law and Forensics Master of Legal Studies Master of Legal Studies in Global Society and Human Rights Master of Legal Studies in Labour and Employment Law Master of Legal Studies in Public Sector Governance and Regulation Master of Legal Studies in Transnational Economic Regulation Master of Legal Studies in Commercial and Corporate Law Master of Legal Studies in Technology and Innovation,master,Faculty of Law,2026,112791K,72,1.5 Years,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/L6013,2025-12-21T23:15:50,2026-09-02T00:22:18Z
monash:L6014,Monash University,L6014,Master of Global Business Master of Laws,master,Faculty of Law,2026,118048D,96,2 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/L6014,2025-11-04T01:07:41,2026-09-02T00:22:20Z
monash:L6015,Monash University,L6015,Master of Laws Master of Management,master,Faculty of Law,2026,118047E,96,2 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/L6015,2025-11-04T01:10:56,2026-09-02T00:22:20Z
monash:L7001,Monash University,L7001,Master of Philosophy,research,Faculty of Law,2026,110785B,,2 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/L7001,2025-06-18T05:02:42,2026-09-02T00:22:22Z
monash:L8001,Monash University,L8001,Doctor of Philosophy,research,Faculty of Law,2026,,,4 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/L8001,2025-07-09T03:08:23,2026-09-02T00:22:23Z
monash:M2001,Monash University,M2001,Bachelor of Nutrition Science Bachelor of Nutrition Science (Scholars Program),bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,075117M,144,3 Years,Clayton,,6.5,,79,58,,,,https://handbook.monash.edu/2026/courses/M2001,2025-10-01T02:20:48,2026-09-02T00:22:29Z
monash:M2003,Monash University,M2003,Bachelor of Biomedical Science (Scholars Program) Bachelor of Biomedical Science,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,028805K,144,3 Years,Clayton,,6.5,,79,58,,,,https://handbook.monash.edu/2026/courses/M2003,2025-09-01T01:14:36,2026-09-02T00:22:30Z
monash:M2006,Monash University,M2006,Bachelor of Nursing Bachelor of Nursing (Scholars Program),bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,075119J,144,3 Years,"Peninsula, Clayton",,7.0,7.0,98,65,,,,https://handbook.monash.edu/2026/courses/M2006,2025-12-22T00:03:44,2026-09-02T00:22:32Z
monash:M2011,Monash University,M2011,Bachelor of Paramedicine,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,094996F,144,3 Years,Peninsula,,6.5,,79,58,,,,https://handbook.monash.edu/2026/courses/M2011,2025-11-18T02:20:05,2026-09-02T00:22:34Z
monash:M2012,Monash University,M2012,Bachelor of Public Health,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,094997E,144,3 Years,Caulfield,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/M2012,2025-07-17T00:47:41,2026-09-02T00:22:35Z
monash:M2014,Monash University,M2014,Bachelor of Health Sciences,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,068365J,144,3 Years,Caulfield,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/M2014,2026-06-24T23:27:39,2026-09-02T00:22:36Z
monash:M2015,Monash University,M2015,Bachelor of Psychology and Business,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,,144,3 Years,Malaysia,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/M2015,2025-07-22T03:52:16,2026-09-02T00:22:38Z
monash:M2016,Monash University,M2016,Bachelor of Human Nutrition,bachelor,"Faculty of Medicine, Nursing and Health Sciences",2026,,162,3 Years,Malaysia Campus,,6.5,,79,58,,,,https://handbook.monash.edu/2026/courses/M2016,2025-07-10T01:47:42,2026-09-02T00:22:38Z
